Guassian index number,Protein_number,Replicate,Protein name,Height,Center,Width,SSE,adjrsquare,Complex size,expt_name
2078,1434,9,P80210,786474063.311,4.8695,1.681,1.38275592883127E+016,0.9891,0,wt_wan_et_al_15
2079,1434,9,P80210,115715332.2643,8.748,-4.5125,1.38275592883127E+016,0.9891,0,wt_wan_et_al_15
2080,1435,9,P80428,13285074.8014,24.9714,1.9437,12576134228627.4,0.9721,0,wt_wan_et_al_15
2081,1436,9,P87262,2485599097.287,69.2366,20.3359,4.3384644227749E+018,0.9673,0,wt_wan_et_al_15
2082,1436,9,P87262,4241622404.1858,75.9565,1.4238,4.3384644227749E+018,0.9673,0,wt_wan_et_al_15
2083,1437,9,P89886,183474593.5513,17.2923,1.906,1.42752088332346E+016,0.9719,0,wt_wan_et_al_15
2084,1437,9,P89886,468513433.6501,32.5019,1.4145,1.42752088332346E+016,0.9719,0,wt_wan_et_al_15
2085,1438,9,Q00055,1175771964.7871,35.9096,1.5426,5.1202530198434E+016,0.9801,0,wt_wan_et_al_15
2086,1440,9,Q00402,57205930.0171,33.4041,2.0907,756020902074549,0.9306,0,wt_wan_et_al_15
2087,1440,9,Q00402,15894415.6847,66.8532,5.6651,756020902074549,0.9306,0,wt_wan_et_al_15
2088,1440,9,Q00402,14647572.0358,41.8549,9.6674,756020902074549,0.9306,0,wt_wan_et_al_15
2089,1441,9,Q00618,147555648.6541,32.0249,1.3907,7047964069778607,0.921,0,wt_wan_et_al_15
2090,1442,9,Q00684,6739088.2758,39.8118,2.1276,13402492667515.9,0.8809,0,wt_wan_et_al_15
2091,1443,9,Q00711,254057868.332,5.0272,1.6258,3737994948450355,0.9452,0,wt_wan_et_al_15
2092,1444,9,Q00764,1484154690.1132,23.3091,1.8211,2.99487639022317E+016,0.9817,0,wt_wan_et_al_15
2093,1444,9,Q00764,429606054.3072,19.3013,1.5229,2.99487639022317E+016,0.9817,0,wt_wan_et_al_15
2094,1446,9,Q00816,9608123.1167,7.3637,1.6433,1733213130879.31,0.994,0,wt_wan_et_al_15
2095,1446,9,Q00816,3545078.7596,11.8665,3.7504,1733213130879.31,0.994,0,wt_wan_et_al_15
2096,1447,9,Q00955,585937857.5856,21.5327,2.1983,4.5895784154133E+017,0.9863,0,wt_wan_et_al_15
2097,1447,9,Q00955,3547815205.5761,30.6886,2.317,4.5895784154133E+017,0.9863,0,wt_wan_et_al_15
2098,1448,9,Q01080,37297818.4975,32.9246,2.587,21871132881427.5,0.9951,0,wt_wan_et_al_15
2099,1448,9,Q01080,10843407.3948,37.5241,-1.8431,21871132881427.5,0.9951,0,wt_wan_et_al_15
2100,1449,9,Q01159,25850695.2424,38.2483,5.6377,204492355336272,0.9762,0,wt_wan_et_al_15
2101,1449,9,Q01159,26336976.8339,40.2194,1.784,204492355336272,0.9762,0,wt_wan_et_al_15
2102,1450,9,Q01217,514370751.5074,4.6576,1.7928,7.02648872043298E+016,0.9106,0,wt_wan_et_al_15
2103,1450,9,Q01217,252771609.9802,23.7627,2.2069,7.02648872043298E+016,0.9106,0,wt_wan_et_al_15
2104,1451,9,Q01454,70848231.0714,32.9767,1.5794,942733047452565,0.9375,0,wt_wan_et_al_15
2105,1451,9,Q01454,25943679.7049,42.9476,2.2812,942733047452565,0.9375,0,wt_wan_et_al_15
2106,1453,9,Q01477,111012699.4998,5.4648,1.4374,3.48493958353695E+015,0.8757,0,wt_wan_et_al_15
2107,1453,9,Q01477,16061715.1391,16.6167,-5.6519,3.48493958353695E+015,0.8757,0,wt_wan_et_al_15
2108,1454,9,Q01519,67841272.0245,4.6937,1.6489,104991086442290,0.9869,0,wt_wan_et_al_15
2109,1455,9,Q01532,162528896.0505,3.0086,1.3911,8912010810725163,0.9181,0,wt_wan_et_al_15
2110,1456,9,Q01560,305605827.607,28.4024,1.9093,1.2810760083315E+016,0.9221,0,wt_wan_et_al_15
2111,1457,9,Q01590,1391170.7185,10.9253,1.3904,133375892038666,0.026,0,wt_wan_et_al_15
2112,1458,9,Q01662,678594642.9001,17.2234,1.9265,3.86636102147364E+015,0.9964,0,wt_wan_et_al_15
2113,1459,9,Q01802,4325345.6318,16.5,1.5555,2842495328750.35,0.9335,0,wt_wan_et_al_15
2114,1460,9,Q01852,113779278.0956,40.4545,2.2233,1029831195324133,0.9891,0,wt_wan_et_al_15
2115,1460,9,Q01852,151458415.6136,18.5391,1.583,1029831195324133,0.9891,0,wt_wan_et_al_15
2116,1460,9,Q01852,66470015.2616,21.1749,-3.2689,1029831195324133,0.9891,0,wt_wan_et_al_15
2117,1461,9,Q01855,960359228.5584,44.2176,5.9,2.39628374601331E+018,0.9146,0,wt_wan_et_al_15
2118,1461,9,Q01855,1121674626.0017,71.6511,23.2984,2.39628374601331E+018,0.9146,0,wt_wan_et_al_15
2119,1461,9,Q01855,745546953.0372,97.0457,6.2967,2.39628374601331E+018,0.9146,0,wt_wan_et_al_15
2120,1462,9,Q01939,12183134.0193,49.5485,3.2705,134367109844217,0.9206,0,wt_wan_et_al_15
2121,1462,9,Q01939,4744211.1545,77.0021,1.3996,134367109844217,0.9206,0,wt_wan_et_al_15
2122,1462,9,Q01939,16411275.0238,61.1336,4.9716,134367109844217,0.9206,0,wt_wan_et_al_15
2123,1463,9,Q01976,67140618.1561,23.0305,1.7443,346142632302441,0.9576,0,wt_wan_et_al_15
2124,1463,9,Q01976,20035571.3928,21.1069,12.4213,346142632302441,0.9576,0,wt_wan_et_al_15
2125,1467,9,Q02201,302333688.6016,18.3528,0.2932,1.90954237835768E+015,0.9431,0,wt_wan_et_al_15
2126,1467,9,Q02201,126589560.7109,16.4509,1.1316,1.90954237835768E+015,0.9431,0,wt_wan_et_al_15
2127,1468,9,Q02204,9931721.6484,11.2098,5.6794,21986183732163.6,0.962,0,wt_wan_et_al_15
2128,1469,9,Q02206,149200307.4946,19.2268,1.5713,5964859190748679,0.9061,0,wt_wan_et_al_15
2129,1470,9,Q02256,114502623.9475,5.4811,1.3241,3.10680390393741E+015,0.8865,0,wt_wan_et_al_15
2130,1471,9,Q02326,3286204541.6766,43.7211,1.7367,7.6979307265354E+016,0.9967,0,wt_wan_et_al_15
2131,1472,9,Q02354,37465423.9693,31.7164,1.492,45078145123432.9,0.9818,0,wt_wan_et_al_15
2132,1473,9,Q02455,116157442.6229,31.3046,1.5974,368649905693229,0.9787,0,wt_wan_et_al_15
2133,1474,9,Q02457,7938566.1853,26.4102,1.5845,17305947476847.1,0.885,0,wt_wan_et_al_15
2134,1475,9,Q02486,32185389883.1885,32.9002,1.9177,9.61241630215305E+016,0.9358,0,wt_wan_et_al_15
2135,1476,9,Q02608,84408971.1078,41.4993,1.5041,1.88079362072147E+015,0.8832,0,wt_wan_et_al_15
2136,1477,9,Q02629,31229436.4187,5.061,1.5836,36101924327080.8,0.9806,0,wt_wan_et_al_15
2137,1478,9,Q02630,68613441.2502,5.5688,1.9641,950881795764790,0.9173,0,wt_wan_et_al_15
2138,1479,9,Q02642,1546069371.0969,30.2917,2.4298,2.78071532191487E+016,0.9641,0,wt_wan_et_al_15
2139,1480,9,Q02753,199800683.8115,78.3509,20.615,5.35306467664576E+016,0.9166,0,wt_wan_et_al_15
2140,1482,9,Q02775,1636680.7395,17.5,2.8675,970269680161.127,0.8378,0,wt_wan_et_al_15
2141,1483,9,Q02784,755582837.704,38.1884,1.3823,7.01422831116917E+016,0.943,0,wt_wan_et_al_15
2142,1484,9,Q02792,53391544.1082,29.3601,1.678,517164565967926,0.9266,0,wt_wan_et_al_15
2143,1485,9,Q02793,18052504.6569,42.4999,1.5132,88828861809023.6,0.8818,0,wt_wan_et_al_15
2144,1486,9,Q02821,653584722.6063,41.15,2.0096,9.12136645189322E+015,0.9838,0,wt_wan_et_al_15
2145,1487,9,Q02875,23925713.6305,30.0527,1.5617,294882817540662,0.9556,0,wt_wan_et_al_15
2146,1487,9,Q02875,45106733.6712,33.9987,1.9654,294882817540662,0.9556,0,wt_wan_et_al_15
2147,1488,9,Q02884,66526900.9678,33.1758,1.684,629969466748852,0.9414,0,wt_wan_et_al_15
2148,1489,9,Q02892,12558327.3858,28.4691,2.32,663516630934782,0.9554,0,wt_wan_et_al_15
2149,1489,9,Q02892,23409515.2162,41.9063,4.8071,663516630934782,0.9554,0,wt_wan_et_al_15
2150,1489,9,Q02892,13380966.5327,84.913,5.5334,663516630934782,0.9554,0,wt_wan_et_al_15
2151,1489,9,Q02892,31711673.5164,69.0764,13.4872,663516630934782,0.9554,0,wt_wan_et_al_15
2152,1490,9,Q02908,642026724.139,52.131,1.5854,1.72346069471298E+016,0.9786,0,wt_wan_et_al_15
2153,1491,9,Q02931,5207943.1967,17.5,1.5514,36155599931645.5,0.9501,0,wt_wan_et_al_15
2154,1491,9,Q02931,15086503.1731,79.5668,2.8639,36155599931645.5,0.9501,0,wt_wan_et_al_15
2155,1492,9,Q02932,18374178.5554,37.5537,1.4232,103481806643267,0.8576,0,wt_wan_et_al_15
2156,1493,9,Q02959,19072713.3509,32.2782,2.3572,30136244266182.3,0.9734,0,wt_wan_et_al_15
2157,1494,9,Q03034,129572066.6881,16.823,4.982,9.02402538103546E+015,0.9229,0,wt_wan_et_al_15
2158,1495,9,Q03048,2401776871.6403,9.7,3.3144,5.65049973184255E+016,0.9382,0,wt_wan_et_al_15
2159,1496,9,Q03063,11084481.4906,18.2651,2.5617,49830349403277.4,0.853,0,wt_wan_et_al_15
2160,1497,9,Q03088,57541790.5971,18.318,1.5552,105836080049223,0.9857,0,wt_wan_et_al_15
2161,1497,9,Q03088,11506139.3956,22.7013,-3.2102,105836080049223,0.9857,0,wt_wan_et_al_15
2162,1499,9,Q03104,55557441.2985,28.8961,1.708,44889632714778.4,0.9883,0,wt_wan_et_al_15
2163,1499,9,Q03104,13502946.3109,24.2348,2.3997,44889632714778.4,0.9883,0,wt_wan_et_al_15
2164,1499,9,Q03104,16018492.3965,31.1105,-3.6349,44889632714778.4,0.9883,0,wt_wan_et_al_15
2165,1500,9,Q03124,3300168.215,35.4591,1.5465,1944340936911.8,0.9786,0,wt_wan_et_al_15
2166,1500,9,Q03124,4082120.8886,43.2187,4.0326,1944340936911.8,0.9786,0,wt_wan_et_al_15
2167,1501,9,Q03148,39065552502.9817,32.068,-2.1166,1.07755995023205E+015,0.9754,0,wt_wan_et_al_15
2168,1503,9,Q03161,34953433.6912,4.5213,1.3998,443239491923216,0.8355,0,wt_wan_et_al_15
2169,1504,9,Q03195,1218608249706.64,23.3833,-1.8178,5.29605643802845E+016,0.9809,0,wt_wan_et_al_15
2170,1505,9,Q03219,154131826.6282,5.5791,1.7342,638240173041824,0.9878,0,wt_wan_et_al_15
2171,1506,9,Q03246,37525452.4333,32.9801,1.7057,232285792357056,0.9356,0,wt_wan_et_al_15
2172,1507,9,Q03262,782928178.8532,14.0816,2.8248,9.15623097212434E+015,0.9956,0,wt_wan_et_al_15
2173,1508,9,Q03264,23124400.9046,27.0611,1.198,309762298215485,0.7317,0,wt_wan_et_al_15
2174,1509,9,Q03280,28652837.804,84.3138,3.6443,107213481166608,0.9355,0,wt_wan_et_al_15
2175,1509,9,Q03280,7929079.718,93.0573,1.3775,107213481166608,0.9355,0,wt_wan_et_al_15
2176,1510,9,Q03281,5618692.6163,39.5,1.9793,13481071476981.3,0.837,0,wt_wan_et_al_15
2177,1513,9,Q03390,21826819.0724,30.15,1.636,18657091854515.3,0.9821,0,wt_wan_et_al_15
2178,1515,9,Q03494,29341708.7514,31.4427,2.597,127014162657786,0.925,0,wt_wan_et_al_15
2179,1515,9,Q03494,9708685.2095,43.1013,11.0639,127014162657786,0.925,0,wt_wan_et_al_15
2180,1517,9,Q03532,903858605528.153,35.255,2.0378,9.66317552360029E+015,0.9461,0,wt_wan_et_al_15
2181,1518,9,Q03557,13326714.5007,22.6213,1.8389,2068188442669.74,0.9941,0,wt_wan_et_al_15
2182,1519,9,Q03558,241310791.4822,11.4081,6.4923,7.13161626837227E+017,0.4384,0,wt_wan_et_al_15
2183,1520,9,Q03559,33329143.5197,15.2616,2.1039,134299430585241,0.9388,0,wt_wan_et_al_15
2184,1521,9,Q03612,19303816.3092,35.9581,4.2205,183695797343541,0.9128,0,wt_wan_et_al_15
2185,1522,9,Q03619,5297895.5488,3,1.3912,16465568094174.7,0.8415,0,wt_wan_et_al_15
2186,1523,9,Q03629,113495920.1932,6.1331,1.9219,248516215008100,0.9926,0,wt_wan_et_al_15
2187,1523,9,Q03629,63448355.9132,14.0365,2.6781,248516215008100,0.9926,0,wt_wan_et_al_15
2188,1524,9,Q03640,50794247.33,17.301,1.6224,171580204665093,0.9688,0,wt_wan_et_al_15
2189,1524,9,Q03640,10791201.2897,30.5164,2.1274,171580204665093,0.9688,0,wt_wan_et_al_15
2190,1526,9,Q03661,1282555.099,25,1.3912,264163099776573,0.0084,0,wt_wan_et_al_15
2191,1527,9,Q03690,1560996938.3605,30.2982,1.5282,3.13775225573092E+017,0.9365,0,wt_wan_et_al_15
2192,1528,9,Q03705,220020396.8449,6.5854,1.8062,2.33732505042032E+015,0.9445,0,wt_wan_et_al_15
2193,1529,9,Q03758,86791169.4419,17.5043,1.2612,2.91948777891118E+015,0.8176,0,wt_wan_et_al_15
2194,1531,9,Q03761,29348416.0361,5.4477,1.3563,141026629641991,0.9547,0,wt_wan_et_al_15
2195,1531,9,Q03761,4581231.9597,60,1.4022,141026629641991,0.9547,0,wt_wan_et_al_15
2196,1531,9,Q03761,4897575.9041,79,1.4022,141026629641991,0.9547,0,wt_wan_et_al_15
2197,1531,9,Q03761,14955220.5217,11.671,5.3194,141026629641991,0.9547,0,wt_wan_et_al_15
2198,1532,9,Q03768,29165326.0358,41.2734,1.9553,490600173849190,0.8274,0,wt_wan_et_al_15
2199,1533,9,Q03769,31042161.9945,32.4421,1.5749,25519276034621.9,0.9878,0,wt_wan_et_al_15
2200,1534,9,Q03771,30073162.0523,47.5804,2.7144,153402169841150,0.9342,0,wt_wan_et_al_15
2201,1535,9,Q03774,51145010.6083,22.6795,2.0391,1.76254456879769E+015,0.9273,0,wt_wan_et_al_15
2202,1535,9,Q03774,91352249.6419,27.5136,1.4896,1.76254456879769E+015,0.9273,0,wt_wan_et_al_15
2203,1536,9,Q03799,121861034.6156,30.5167,1.3412,2267261317447712,0.9237,0,wt_wan_et_al_15
2204,1537,9,Q03833,18216163.6019,32.4636,1.544,7927553724493.18,0.9884,0,wt_wan_et_al_15
2205,1538,9,Q03835,99352909.6007,50.3223,4.2864,2.06230896177753E+016,0.6871,0,wt_wan_et_al_15
2206,1539,9,Q03855,5297895.5972,3,1.3912,16465567886829.1,0.8415,0,wt_wan_et_al_15
2207,1540,9,Q03862,791683600.3168,10.3464,5.5057,3.63066955494548E+017,0.9208,0,wt_wan_et_al_15
2208,1541,9,Q03921,18806733.6251,12.641,5.3787,347228572556598,0.8729,0,wt_wan_et_al_15
2209,1542,9,Q03940,18381334.7407,12.2181,7.1021,7866230967975866,0.8442,0,wt_wan_et_al_15
2210,1542,9,Q03940,21077157.1126,61.6254,24.9001,7866230967975866,0.8442,0,wt_wan_et_al_15
2211,1542,9,Q03940,64620714.8355,87.1368,11.6415,7866230967975866,0.8442,0,wt_wan_et_al_15
2212,1543,9,Q03954,2250264.9284,36.5,1.5325,149521864108.386,0.9805,0,wt_wan_et_al_15
2213,1545,9,Q03973,35926293.7415,32.901,-1.4299,2.08596883396083E+015,0.9715,0,wt_wan_et_al_15
2214,1545,9,Q03973,178199145.4758,40.0798,1.7229,2.08596883396083E+015,0.9715,0,wt_wan_et_al_15
2215,1545,9,Q03973,71151671.1113,34.4022,2.8455,2.08596883396083E+015,0.9715,0,wt_wan_et_al_15
2216,1546,9,Q03976,54322347.8667,13.1695,3.9311,881498057761511,0.948,0,wt_wan_et_al_15
2217,1547,9,Q04031,61462113.1962,42.3509,1.7016,234418983778937,0.9723,0,wt_wan_et_al_15
2218,1548,9,Q04062,499910018.5453,38.355,1.7393,5882160666314079,0.9923,0,wt_wan_et_al_15
2219,1548,9,Q04062,145492650.145,41.7832,2.4384,5882160666314079,0.9923,0,wt_wan_et_al_15
2220,1549,9,Q04067,82350649.2413,11.3189,6.4146,4719072212421158,0.9785,0,wt_wan_et_al_15
2221,1549,9,Q04067,54027708.8434,75.2151,10.3512,4719072212421158,0.9785,0,wt_wan_et_al_15
2222,1549,9,Q04067,43928831.9761,105.6114,1.931,4719072212421158,0.9785,0,wt_wan_et_al_15
2223,1549,9,Q04067,87393177.193,26.4157,2.4771,4719072212421158,0.9785,0,wt_wan_et_al_15
2224,1549,9,Q04067,303875804.1068,32.7921,1.7919,4719072212421158,0.9785,0,wt_wan_et_al_15
2225,1551,9,Q04120,14574083.6629,12.1206,6.015,100890155800468,0.9652,0,wt_wan_et_al_15
2226,1551,9,Q04120,4606111.2528,106,1.4025,100890155800468,0.9652,0,wt_wan_et_al_15
2227,1551,9,Q04120,7753539.441,22.0969,2.7301,100890155800468,0.9652,0,wt_wan_et_al_15
2228,1551,9,Q04120,23790543.1215,30.6809,2.8339,100890155800468,0.9652,0,wt_wan_et_al_15
2229,1552,9,Q04175,23358464.0698,43.2614,1.7,100620896751665,0.9279,0,wt_wan_et_al_15
2230,1553,9,Q04177,41243522.1256,5.3014,1.4771,602111636148817,0.8863,0,wt_wan_et_al_15
2231,1553,9,Q04177,20772237.2172,76.4619,7.9225,602111636148817,0.8863,0,wt_wan_et_al_15
2232,1553,9,Q04177,6410269.5484,12.6464,5.1874,602111636148817,0.8863,0,wt_wan_et_al_15
2233,1554,9,Q04178,1833995368.6101,11.6008,1.8983,3.34481346539422E+016,0.9957,0,wt_wan_et_al_15
2234,1555,9,Q04179,53374365.0827,8.3386,2.1414,926845815340537,0.8882,0,wt_wan_et_al_15
2235,1556,9,Q04214,8331772.7581,46.5813,1.3191,41674626041499,0.9758,0,wt_wan_et_al_15
2236,1556,9,Q04214,20065289.4377,38.9252,4.1692,41674626041499,0.9758,0,wt_wan_et_al_15
2237,1556,9,Q04214,15332204.2113,31.7251,2.4028,41674626041499,0.9758,0,wt_wan_et_al_15
2238,1557,9,Q04217,26169821.9887,12.5,1.6764,3.00072404135299E+015,0.9061,0,wt_wan_et_al_15
2239,1557,9,Q04217,106465431.3367,31.1695,1.3801,3.00072404135299E+015,0.9061,0,wt_wan_et_al_15
2240,1557,9,Q04217,33586752.7074,48.4181,6.034,3.00072404135299E+015,0.9061,0,wt_wan_et_al_15
2241,1558,9,Q04225,85115274.3287,39.8321,7.8199,1.9144378027283E+015,0.9743,0,wt_wan_et_al_15
2242,1558,9,Q04225,120568225.2285,48.6016,2.1779,1.9144378027283E+015,0.9743,0,wt_wan_et_al_15
2243,1559,9,Q04279,13111421.3402,18.3899,2.0119,62278527366434.4,0.9396,0,wt_wan_et_al_15
2244,1559,9,Q04279,13611791.2549,33.605,2.651,62278527366434.4,0.9396,0,wt_wan_et_al_15
2245,1561,9,Q04305,39931895.7565,31.759,1.9998,796452709533183,0.9386,0,wt_wan_et_al_15
2246,1561,9,Q04305,19910898.4081,74.6847,6.8379,796452709533183,0.9386,0,wt_wan_et_al_15
2247,1561,9,Q04305,36365528.4096,83.158,3.6869,796452709533183,0.9386,0,wt_wan_et_al_15
2248,1562,9,Q04311,4008459.3991,27.4886,3.9568,12708083061186.8,0.9627,0,wt_wan_et_al_15
2249,1562,9,Q04311,9290956.4775,31.8138,1.9999,12708083061186.8,0.9627,0,wt_wan_et_al_15
2250,1564,9,Q04338,24765464.1368,5.5385,1.6172,15731508030248.2,0.9847,0,wt_wan_et_al_15
2251,1567,9,Q04373,267279902.6569,56.4531,2.9654,4.42463140332164E+015,0.9944,0,wt_wan_et_al_15
2252,1567,9,Q04373,788853030.7571,58.5801,2.0732,4.42463140332164E+015,0.9944,0,wt_wan_et_al_15
2253,1568,9,Q04409,97116270570.9694,17.4778,1.9793,1.96832334984214E+016,0.9657,0,wt_wan_et_al_15
2254,1569,9,Q04410,27795954.312,28.7516,2.6978,229168435679802,0.92,0,wt_wan_et_al_15
2255,1571,9,Q04430,99118249.9202,5.671,1.7807,227534201658180,0.9547,0,wt_wan_et_al_15
2256,1573,9,Q04439,6590665.0534,37.0057,1.5386,157078168804064,0.8795,0,wt_wan_et_al_15
2257,1573,9,Q04439,21925958.7105,40.8432,1.9717,157078168804064,0.8795,0,wt_wan_et_al_15
2258,1574,9,Q04471,8985214.9537,17.6492,1.5751,72452449325060.6,0.7095,0,wt_wan_et_al_15
2259,1575,9,Q04491,256081106.3371,7.5882,1.7935,1.88512032746658E+016,0.9691,0,wt_wan_et_al_15
2260,1575,9,Q04491,247576360.0394,11.7381,-4.5881,1.88512032746658E+016,0.9691,0,wt_wan_et_al_15
2261,1575,9,Q04491,217551732.8176,25.3876,1.9266,1.88512032746658E+016,0.9691,0,wt_wan_et_al_15
2262,1575,9,Q04491,412363346.0609,37.1647,1.6876,1.88512032746658E+016,0.9691,0,wt_wan_et_al_15
2263,1576,9,Q04493,290212652.2429,38.1416,1.4331,1.01014030883649E+016,0.9593,0,wt_wan_et_al_15
2264,1577,9,Q04500,12036660.8089,32.0315,1.4716,19154733449298.3,0.9412,0,wt_wan_et_al_15
2265,1578,9,Q04598,52553328.6623,59.2829,1.5431,504784152942528,0.9243,0,wt_wan_et_al_15
2266,1580,9,Q04600,190022754.3159,33.3241,1.6851,1.14304180358062E+016,0.8778,0,wt_wan_et_al_15
2267,1581,9,Q04602,8049905481.638,42.0433,2.0032,427760420753621,0.9305,0,wt_wan_et_al_15
2268,1582,9,Q04603,16540113.532,29.9293,1.5836,33206222631328.4,0.9582,0,wt_wan_et_al_15
2269,1582,9,Q04603,12051308.3688,42.0994,1.5928,33206222631328.4,0.9582,0,wt_wan_et_al_15
2270,1583,9,Q04636,1870285781.5717,64.9671,2.6433,2.8152853277804E+016,0.987,0,wt_wan_et_al_15
2271,1584,9,Q04660,77835486.511,39.8597,2.1659,5444589681434333,0.9871,0,wt_wan_et_al_15
2272,1584,9,Q04660,463169588.9646,58.6055,2.9336,5444589681434333,0.9871,0,wt_wan_et_al_15
2273,1585,9,Q04689,6548719.8255,14.8439,3.4094,18227029294684.7,0.9152,0,wt_wan_et_al_15
2274,1587,9,Q04711,5297895.5474,3,1.3912,16465568121882.6,0.8415,0,wt_wan_et_al_15
2275,1588,9,Q04728,238274395.7597,4.458,1.312,1.65067351353928E+016,0.8662,0,wt_wan_et_al_15
2276,1589,9,Q04772,13518545.3262,20.0072,1.8368,16388503178764.7,0.9649,0,wt_wan_et_al_15
2277,1590,9,Q04773,242865450.4447,31.9036,1.3847,2.05328134809406E+016,0.9063,0,wt_wan_et_al_15
2278,1592,9,Q04792,229991467.9338,35.3507,1.9326,1.798283600876E+015,0.9482,0,wt_wan_et_al_15
2279,1593,9,Q04839,72523602.6054,36.2847,1.7552,251567187566406,0.9804,0,wt_wan_et_al_15
2280,1594,9,Q04867,7743685.4337,36.4421,1.5681,11702064580057.7,0.9142,0,wt_wan_et_al_15
2281,1595,9,Q04869,162688308.8218,4.4997,1.3805,5984370146967915,0.8921,0,wt_wan_et_al_15
2282,1596,9,Q04894,386773729.1911,4.5393,1.4272,4.25037544684845E+016,0.8689,0,wt_wan_et_al_15
2283,1598,9,Q04951,44131828.767,28.5699,1.7383,34425153928147.4,0.9856,0,wt_wan_et_al_15
2284,1600,9,Q05016,408485220.6085,4.5302,1.4066,2.97975820924885E+016,0.9137,0,wt_wan_et_al_15
2285,1601,9,Q05021,30697439.3127,57.023,2.0888,43923922560459.8,0.9833,0,wt_wan_et_al_15
2286,1602,9,Q05022,451621888.7061,35.5714,2.1869,4.7907082335382E+016,0.9852,0,wt_wan_et_al_15
2287,1602,9,Q05022,1062038172.8516,43.0342,2.0586,4.7907082335382E+016,0.9852,0,wt_wan_et_al_15
2288,1603,9,Q05029,69549759.0157,24.4338,1.5162,664387290225220,0.9342,0,wt_wan_et_al_15
2289,1603,9,Q05029,14615247.5848,32.263,3.3163,664387290225220,0.9342,0,wt_wan_et_al_15
2290,1605,9,Q05050,20039685.2973,13.4755,6.7269,324052780153223,0.8951,0,wt_wan_et_al_15
2291,1605,9,Q05050,16210487.1833,75.874,3.6235,324052780153223,0.8951,0,wt_wan_et_al_15
2292,1605,9,Q05050,26883227.2516,30.1053,2.3154,324052780153223,0.8951,0,wt_wan_et_al_15
2293,1606,9,Q05123,27801075.6547,29.6264,1.6494,11388621152582.9,0.9795,0,wt_wan_et_al_15
2294,1606,9,Q05123,5609790.9756,40.9586,-4.0361,11388621152582.9,0.9795,0,wt_wan_et_al_15
2295,1608,9,Q05506,293405615980.797,4.1603,-1.7292,9.40050991787778E+016,0.9443,0,wt_wan_et_al_15
2296,1609,9,Q05515,1169196910.2976,63.1071,2.6677,3.0181416136767E+016,0.9726,0,wt_wan_et_al_15
2297,1610,9,Q05543,11738623.8866,51.5,1.1796,29600180751920.1,0.8847,0,wt_wan_et_al_15
2298,1613,9,Q05636,60532094.2994,38.3933,1.744,35851355062964.8,0.9843,0,wt_wan_et_al_15
2299,1614,9,Q05775,154863852.9504,36.7961,5.3426,1.26683778146051E+017,0.9127,0,wt_wan_et_al_15
2300,1614,9,Q05775,718862768.261,30.7033,1.6499,1.26683778146051E+017,0.9127,0,wt_wan_et_al_15
2301,1615,9,Q05778,10426018.2715,33.4865,1.8497,133359558125254,0.6661,0,wt_wan_et_al_15
2302,1616,9,Q05779,24365896.4011,105.0855,2.374,52147044170566.5,0.9179,0,wt_wan_et_al_15
2303,1617,9,Q05785,30959361.1911,15.529,6.4394,184119993298967,0.9785,0,wt_wan_et_al_15
2304,1617,9,Q05785,24145654.2682,23.4827,2.0702,184119993298967,0.9785,0,wt_wan_et_al_15
2305,1617,9,Q05785,14436317.2491,30.4169,1.9303,184119993298967,0.9785,0,wt_wan_et_al_15
2306,1618,9,Q05874,9552812.7727,23.0092,1.5921,1.29728179394723E+015,0.8961,0,wt_wan_et_al_15
2307,1618,9,Q05874,68416648.8764,29.2766,1.3641,1.29728179394723E+015,0.8961,0,wt_wan_et_al_15
2308,1619,9,Q05902,43815889.9545,21.8972,2.4469,30254150189034.4,0.9933,0,wt_wan_et_al_15
2309,1621,9,Q05911,1624175615.9589,21.5019,1.3711,2.02180293683847E+017,0.9615,0,wt_wan_et_al_15
2310,1622,9,Q05931,75718844.1045,21.5681,1.8199,90343653232892.3,0.9928,0,wt_wan_et_al_15
2311,1623,9,Q05933,457054569.4731,27.5134,1.5659,5.70957208685318E+016,0.8912,0,wt_wan_et_al_15
2312,1625,9,Q05946,19452617.5789,29.3616,1.5555,1.10836038317511E+015,0.9219,0,wt_wan_et_al_15
2313,1625,9,Q05946,65143271.7701,46.8037,2.8993,1.10836038317511E+015,0.9219,0,wt_wan_et_al_15
2314,1626,9,Q05948,738651689993.877,17.3446,1.8602,1.15930691288026E+015,0.9727,0,wt_wan_et_al_15
2315,1627,9,Q05949,6286814.1365,19.054,2.9207,5130655486894.7,0.957,0,wt_wan_et_al_15
2316,1628,9,Q05979,269378973.6209,34.3044,1.4576,1.72136242132502E+016,0.8865,0,wt_wan_et_al_15
2317,1629,9,Q06010,716848614237.435,23.7055,-1.9628,6268742534378798,0.9552,0,wt_wan_et_al_15
2318,1630,9,Q06053,91792271.5307,29.5306,1.5126,1.68902996310138E+015,0.9082,0,wt_wan_et_al_15
2319,1631,9,Q06078,51938270.7326,47.5481,3.298,1.02822381373605E+015,0.9021,0,wt_wan_et_al_15
2320,1632,9,Q06103,559862295.7709,38.9392,2.2644,2.10197081327347E+016,0.9757,0,wt_wan_et_al_15
2321,1633,9,Q06106,45576214.6192,18.9937,1.6384,1.61747588599542E+015,0.8866,0,wt_wan_et_al_15
