uniprot_acc	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
P29590	0	0	0	0	0	0	0	0	1483800	0	1494800	2254000	1358300	0	3182500	8937400	10252000	5124500	5488900	3245900	2330100	2088300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P29692	7755500	8384500	7219700	9233200	8255500	16928000	24788000	29833000	49933000	161480000	655900000	2102300000	2252900000	1774600000	929360000	432800000	237570000	95815000	69616000	40495000	27007000	12791000	9499900	3172100	1902000	3084000	6490700	5082900	0	3603900	6042200	9698400	11839000	14312000	23183000	105180000	326140	888770	896860	0
P30038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935170	1760900	8661200	2025000	1473400	906580	0	0	0	0	0	0	0	0
P30040	38119000	24786000	10349000	4903500	3089000	2044400	1564800	1275800	0	441010	0	0	0	0	0	0	0	0	0	0	1696700	951720	0	1105000	0	0	3847300	75368000	109650000	72088000	45080000	25104000	17288000	10710000	8685300	0	5899500	4610400	4271200	4217100
P30041	1659900	828950	181840	0	0	0	3553900	10720000	7732700	1657000	0	447060	314380	0	0	0	755470	2262100	142270	0	965570	0	2030100	3716100	5920400	10550000	26266000	111970000	953730000	1185700000	620060000	323030000	62622000	18808000	19557000	11142000	8444700	4311900	657300	2066300
P30042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187600	3405500	7735400	31628000	54154000	29694000	11449000	2810600	0	0	0	0	0	0	0
P30043	287810	723030	718240	0	0	0	0	374630	255560	0	0	0	0	135050	0	0	0	0	0	0	0	0	0	0	0	0	0	3817400	13707000	50253000	754410000	1143800000	883500000	263920000	77341000	15722000	5692900	0	0	559550
P30044	2665800	3063300	839460	0	0	0	1466200	6326600	4891700	2486000	0	0	0	0	0	0	329200	712890	0	0	0	0	0	0	0	917910	3743900	22779000	91906000	381220000	423560000	210990000	89120000	36151000	17732000	8207300	0	0	0	0
P30046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14602000	15761000	104710000	134490000	42409000	14857000	11648000	4989400	0	0	0	0	0
P30048	2760500	5032000	897920	0	0	7571200	0	0	0	0	0	0	0	0	0	0	1582200	3363600	6775500	74256000	61994000	38346000	16196000	23109000	6311500	0	0	0	11903000	6411800	22339000	35833000	30188000	13114000	4813200	0	0	0	0	0
P30049	27716000	40988000	28044000	3816700	1853400	3113400	0	0	1578500	0	0	1378700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2178300	5883700	6917000	2418300	2450200	855720	0	0	0	0	0	0
P30050	122760000	143010000	119790000	112220000	83068000	42434000	34970000	21180000	19184000	18556000	20775000	19877000	21606000	23562000	15482000	20972000	16297000	14271000	16727000	16746000	11499000	5598800	5653600	6131300	0	0	0	0	6272900	8942300	6622500	14313000	27681000	24050000	28428000	0	0	26577000	0	0
P30084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464730	0	0	0	16285000	0	0	497800	0	0	420010	0	0	0	0	0	0	0	0	0
P30085	0	0	0	0	0	0	315340	1087700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948030	3404400	16024000	187420000	256430000	68620000	34654000	11367000	2127500	0	0	0	0	0
P30086	0	0	0	0	0	0	87921	503840	459840	81100	101530	67663	0	40895	0	0	0	0	0	0	153430	0	0	0	0	128890	747410	2499900	4389000	31856000	640240000	2438500000	2490200000	1274200000	252350000	22425000	1784400	3062400	0	0
P30101	382110000	309460000	79910000	19778000	17620000	12837000	4778400	2665500	2494400	1851800	1588500	1485800	1558200	902330	511070	389790	273140	203870	1607400	5899000	18233000	36555000	59597000	80998000	182560000	871610000	1276500000	640570000	236760000	67004000	23350000	23450000	26075000	26223000	39515000	31088000	40610000	20619000	14977000	30642000
P30153	13222000	11065000	8743200	11730000	10014000	9894200	9165100	13349000	17113000	12793000	8918100	8062600	9985500	16509000	13393000	8767900	7116800	11153000	22941000	39036000	78223000	214100000	465320000	314110000	206350000	83099000	27083000	4756800	3218100	3026700	3767800	4516200	6801100	5492900	2317200	0	0	6812700	11646000	9307000
P30154	1010800	929620	1959400	3030300	2553200	1941200	2298300	0	0	0	691650	435270	0	907560	674110	0	0	0	0	2071900	4194800	12867000	21394000	18701000	15811000	4563800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30260	0	0	0	2132200	0	0	0	0	2843600	2181300	2099200	2180400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7605500	32638000	144510000	230750000	91567000	0	0	8101900	0	5037000
P30419	0	0	0	805070	0	0	0	1719600	1031500	1636200	0	0	0	0	0	0	0	781210	900460	3613500	1776600	2579900	5428900	23471000	37766000	36342000	10697000	7173400	5823000	4514900	3566300	5299500	5825500	10875000	9561300	0	5756100	20543000	0	10550000
P30461	19860000	24008000	14798000	3042500	3294300	1660000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840700	0	0	0	0	0
P30479	19860000	24008000	14798000	3042500	3294300	1660000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840700	0	0	0	0	0
P30481	19860000	24008000	14798000	3042500	3294300	1660000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840700	0	0	0	0	0
P30483	19860000	24008000	14798000	3042500	3294300	1660000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840700	0	0	0	0	0
P30485	19860000	24008000	14798000	3042500	3294300	1660000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840700	0	0	0	0	0
P30487	19860000	24008000	14798000	3042500	3294300	1660000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840700	0	0	0	0	0
P30488	19860000	24008000	14798000	3042500	3294300	1660000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840700	0	0	0	0	0
P30519	23603000	24144000	19621000	7301500	2832800	2393600	0	0	1365600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30520	1053700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2382400	2943100	20072000	98591000	104880000	23330000	13941000	1530800	0	0	0	0	0	0	0	0	0	0
P30533	7158300	4965100	2872500	0	0	0	0	0	0	0	0	0	0	0	3808200	0	0	0	0	0	0	0	599790	731400	1988900	15228000	43057000	26885000	8429200	3086600	2110800	2369900	2451700	3488100	0	0	0	0	0	0
P30566	2810100	1176300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243380	5172200	13469000	19149000	30079000	273910000	428420000	123980000	25577000	1662400	374870	648070	0	0	247400	826120	0	0	0	0	0	0	0
P30622	0	735010	2466800	1094700	1148200	1532200	4871000	38316000	136210000	14945000	1433900	0	0	0	474470	0	791640	0	0	0	0	0	447560	0	527780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721400	7018500	33509000	170060000	307230000	152970000	60865000	0	0	0	0	0
P30711	0	0	0	0	0	7613200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1547400	2858000	20012000	12981000	6377200	2520800	1670200	0	0	0	0	0	0	0
P30740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767420	1937800	1170500	0	0	0	0	0	0	0	0	0
P30837	1926600	0	1022100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834550	1870400	3676900	2468500	3622100	31755000	13252000	5819700	1491600	0	0	0	0	0	0	0	0	0	0	0	0	0
P30876	3899800	4116800	10147000	14681000	16013000	14246000	12130000	11830000	11711000	14313000	12136000	15533000	24205000	60395000	78488000	63495000	25691000	18148000	13195000	9460200	10404000	8277600	2452300	31612000	16719000	12235000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31040	8436400	26434000	48091000	6987900	4409700	2008700	1376100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5556300	6119500	1573300	0	0	0	0	0	0	0	0	0	0	0
P31150	0	3835300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2609300	1848200	4462000	12475000	30830000	84051000	59141000	50005000	11522000	4052900	1906700	0	0	0	0	0	0	0	0
P31153	1772000	1039500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987400	2651500	4963200	6323200	0	14882000	6843500	5294600	0	0	10839000	9761900	4927700	1390000	1099900	1129900	981600	0	0	0	0	0
P31323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029700	682380	1141700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019800	761130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31350	2377100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3319500	3900500	3675100	9600200	6198500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1242500	2024900	7163400	28030000	45487000	36368000	21229000	0	7459300	0	0	0
P31689	16269000	11845000	26577000	23405000	17013000	14079000	14058000	8399300	6784200	5600100	9170200	7543100	9001000	10990000	9103400	12258000	9362800	10091000	11686000	23947000	24487000	17739000	17110000	9360100	6409000	6786900	0	2405100	0	1793500	3604200	2680300	14262000	11870000	8456000	0	11242000	5230900	14148000	18676000
P31751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1483900	6866300	3464500	1309800	0	0	0	0	0	0	0	0	0	0
P31930	3591900	11510000	9201500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1314500	0	0	0	0	0	0	0	0	0	0
P31937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2686900	6198700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31939	2979400	1836200	535250	368330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157600	1084500	5406400	18613000	54337000	137910000	542670000	343230000	51178000	21407000	6550000	1110700	602780	1306700	0	316710	0	0	0	0	0	0
P31942	9142600	4250900	5143100	9698000	6750100	8698300	12746000	20170000	29214000	25216000	24175000	22343000	20564000	20852000	16540000	15237000	14344000	19338000	29205000	26534000	17060000	7961300	6725500	10903000	15010000	9114900	7386700	21410000	21137000	32946000	71871000	97214000	146450000	179710000	156760000	76964000	59074000	53938000	68635000	60210000
P31943	24079000	19610000	30021000	41228000	36878000	30480000	23695000	23897000	21334000	18804000	16172000	16782000	18056000	17884000	17824000	17652000	21417000	20132000	31118000	38132000	35076000	31849000	36855000	45293000	48075000	48305000	61846000	139880000	102310000	83389000	89512000	79477000	88152000	69249000	59025000	45525000	43215000	50585000	53120000	54277000
P31946	29342000	22472000	8383800	2296300	3369200	4187300	2268400	1777300	3334700	843170	946030	2760700	1690800	1881700	1133300	1164700	3135900	5391400	9740900	30632000	54310000	72832000	133510000	179290000	446930000	935650000	717980000	338600000	114880000	45583000	19974000	24241000	23574000	26576000	22924000	18766000	6061600	7563300	7363300	9659700
P31947	14321000	7307200	2422400	0	0	0	0	1549200	0	1922000	3664400	2759200	0	0	6060500	0	0	4754300	6362100	7362600	42467000	64795000	80788000	195630000	621460000	1164100000	528430000	109930000	32614000	14146000	5077700	6286900	5947200	12381000	7374600	0	0	0	0	0
P31948	7137000	7253400	2187600	110540	0	21766000	7227700	2245600	1671300	943950	0	120450	157400	1961400	4533600	30037000	216850000	756830000	1026700000	541660000	329920000	181370000	205030000	132470000	49933000	9391900	939880	444730	4608100	5784600	7402900	8646700	13329000	16654000	17614000	8008000	2962700	2418600	5096600	10210000
P31949	245300	148720	0	0	66205	0	96295	282230	305400	125890	0	0	161350	317610	0	0	0	0	0	0	0	0	0	0	0	0	0	1303900	29267000	280340000	589270000	514720000	341370000	48018000	15287000	0	0	0	0	0
P32119	4195400	1614700	977470	5959500	0	0	0	0	0	0	0	0	0	0	0	0	0	2983300	6255300	9898100	14698000	90686000	184800000	131180000	27201000	0	0	0	1862500	3837300	13491000	10196000	8886100	7925300	9482400	0	0	0	12550000	6513500
P32322	2548100	1999500	2891900	2935400	2937700	2692100	3539900	1148900	0	0	1101700	1038900	786860	566530	1142800	1743600	7214800	24703000	80610000	143820000	32941000	11918000	4190200	0	0	0	0	0	0	0	0	0	0	981740	0	0	0	0	0	0
P32455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760090	2568500	941960	0	0	0	0	0	0	0	0	0	0	0	0	0
P32456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1914600	6138000	2810800	0	0	0	0	0	0	0	0	0	0	0	0	0
P32929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606200	2344800	3298100	17373000	32779000	23871000	8309200	5417800	0	0	0	0	0	0	0	0	0	0	0	0	0
P32969	41367000	52234000	77092000	177870000	61424000	78010000	51493000	49280000	35561000	18104000	10854000	6995500	7760600	5312300	3787300	3151200	1756400	1305800	1632900	1977900	1454800	0	0	0	0	0	0	0	0	0	798550	1511200	4406700	5065100	5912000	6937800	10771000	9003500	8407600	24304000
P33121	2352400	5467000	4465600	1489100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P33176	111710	83280	96305	63013	0	124990	133150	229180	449560	869110	4770000	20130000	167540000	991030000	1146100000	388410000	70550000	6653500	1904500	1139700	741030	637520	1278400	2696900	0	594780	142960	223020	132520	0	0	0	2198000	214760	694840	14913000	0	0	0	232120
P33240	2711800	2517000	4266700	11367000	9554100	3667100	2238500	2487300	2133100	1794500	1375400	3405600	9049200	26197000	50026000	33473000	15558000	8285300	11274000	7608600	6517600	9447800	22731000	16507000	6159000	3133300	1306300	2014600	1735400	3747400	3262700	6334300	6328500	2533500	1985300	0	0	0	0	0
P33316	5993000	5785100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3534200	0	52450000	161850000	150290000	124380000	61808000	47242000	24143000	10674000	7528800	4812900	0	0	0	0	0
P33552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5179600	6599200	18064000	44052000	118160000	96281000	0	0	0	0	0
P33991	200820	1145500	1491600	1438300	454090	525390	527210	927100	2075600	341130	0	91764	4562600	11303000	37526000	175740000	680830000	756990000	301460000	18012000	4412600	2698700	403040	372340	503130	0	0	0	0	0	80230	0	0	0	263840	0	0	0	0	0
P33992	162570	165990	532270	304870	149890	169740	565930	90261	376130	284550	98311	0	705380	2814500	17655000	116480000	537840000	620650000	240090000	72199000	31638000	17917000	13051000	8994600	1776600	459600	446350	0	112240	0	81627	202750	352220	318850	935940	0	647790	0	773480	165880
P33993	394300	0	152340	76242	0	944110	2214200	1210300	854120	365710	72193	591520	4389700	17245000	38791000	186650000	761360000	772790000	341540000	35981000	7304500	403930	301810	1019500	334610	0	0	0	0	0	180540	0	0	0	102920	0	0	0	0	0
P34896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747700	2221200	5612700	19454000	31568000	3457600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P34897	1757900	2112600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358140	1993300	8382900	27860000	88067000	305340000	152270000	25926000	12067000	6215800	4171100	2250300	725200	1520800	347440	1568200	605190	622730	3281000	0	8979400	0	1392400	8824900
P34913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1861400	4933900	2217100	0	0	0	0	0	0	0	0	0	0	0	0	0
P34931	0	0	616090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029500	17494000	68329000	128430000	18051000	17058000	0	0	0	0	541610	1028800	396060	0	0	0	0	0	0	0	0	0
P34932	16359000	26140000	10772000	2308400	2102100	20331000	1495300	173230	594880	420410	304690	626720	2182400	4719200	16938000	37729000	81456000	222190000	633630000	1647200000	1978500000	1240100000	240830000	54989000	18063000	9463900	8656300	5508500	2261300	2038100	4255200	2839600	2337200	5898000	10406000	0	3882900	0	567430	270920
P34949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6765800	12243000	9803400	3421000	2280900	0	0	0	0	0	0	0	0
P35052	5575800	8052800	8743000	14441000	13780000	11926000	7916300	5704500	5392500	4054200	5332300	2494900	3859100	4686400	1902600	1841300	1242100	658530	0	1270400	2166800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036000	2134700	2946000	7449700	5468800	0	0	0	0	0
P35221	9065300	15740000	17859000	12626000	4975300	5184300	2794700	959320	1485000	1315100	0	2655900	4449900	5409600	4798400	5600600	6882900	11280000	11348000	14584000	11066000	13942000	36426000	68472000	24613000	4438600	1807500	0	0	0	0	0	3255700	4692900	0	0	0	0	0	0
P35222	0	2018200	3964100	2414800	1603800	0	1221300	0	1579400	0	1327800	0	1397300	0	0	0	0	0	2070900	2086300	1409200	1321000	2901200	1490900	0	0	0	1490500	0	0	0	0	0	0	0	0	0	0	0	0
P35232	85461000	47330000	130410000	8516200	8860200	5223100	3094900	0	1522900	0	0	0	396370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755980	0	0	0	0	0
P35240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2597400	4007900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35241	2766900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2949200	9881900	10457000	7679400	4952500	5986400	36055000	88699000	25666000	7330300	2835200	0	0	0	0	0	0	0	0	0	0	0	0
P35244	1753100	1879700	1621900	0	2334000	2953100	0	2650800	1406400	1451000	2598300	3612200	7766900	13933000	22839000	20247000	18217000	23133000	25378000	16093000	10107000	12954000	8561900	6882700	4754400	0	0	0	6343700	2976000	3901000	9479900	4331800	0	1690900	0	0	0	0	0
P35249	2910600	2948400	3511500	4091800	4345700	4193000	4380500	4739000	3040000	2038900	1552800	1141000	1442300	1471800	1902300	2455600	4258900	2834200	3368400	4285900	5074100	5818400	3483700	7813100	8543300	0	0	0	0	0	1551500	1477700	0	1696900	3002400	0	0	0	0	0
P35250	0	0	0	0	3086600	4263200	2921000	2936300	3478000	2461300	1661200	1356000	1222400	1949100	0	2013900	4600100	3891100	3807400	4589000	5624500	4483700	2310200	6436600	2681400	0	0	0	0	0	1467500	1496500	1497500	1460600	2298600	0	0	0	0	2039000
P35251	0	0	1888500	3563900	2661100	1465600	944740	645830	0	0	313810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35268	10923000	10650000	17969000	58875000	26837000	28696000	67056000	112580000	87729000	54148000	27250000	18599000	13220000	8318600	8322600	0	6754000	7797400	7960700	8275800	3143600	0	0	0	0	0	0	0	0	0	0	0	1990100	0	0	0	0	0	0	0
P35269	0	0	0	0	0	0	0	0	0	0	0	0	786270	10427000	18479000	8111800	2916800	965410	799740	1378200	6023800	20504000	22618000	5012000	731860	0	371620	431830	512640	682080	383090	666470	1641600	1943400	0	0	0	0	0	0
P35270	0	1385200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24850000	30607000	61132000	30546000	12110000	4723000	2964500	0	0	0	0	0	0
P35520	0	0	0	0	0	0	0	0	0	0	0	0	287120	0	0	0	0	0	0	0	1956000	2348400	13862000	89715000	24250000	9681000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35527	209200000	65339000	14474000	1193000	1040400	9940300	0	6895000	8999000	5012800	618260	3127000	2739900	0	0	0	0	0	0	0	0	0	0	6461300	1365800	1335100	0	0	0	0	0	1097700	136000000	870620	10649000	46169000	0	3611700	0	1083200
P35573	1535100	0	0	0	1134600	0	0	0	0	0	0	0	0	0	0	1599900	2378900	3048200	7845000	13170000	17648000	32086000	20125000	8984700	3420900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35579	301260000	360100000	228990000	102700000	86474000	99435000	84666000	126350000	269020000	539260000	557750000	502990000	533320000	572050000	546080000	568760000	569400000	583540000	725190000	720890000	698430000	717880000	686470000	701630000	713520000	1082900000	1247200000	1265300000	1399200000	1730900000	2449700000	4139000000	6650600000	11353000000	16932000000	12878000000	8059300000	2187500000	487640000	211640000
P35580	10015000	14985000	9759000	320160	1057600	0	1697800	13947000	44570000	120940000	105030000	59156000	48503000	42639000	37578000	35911000	35080000	27568000	46317000	48355000	43405000	50786000	48075000	39690000	36261000	50597000	94971000	58787000	58587000	84705000	88330000	167560000	256240000	545280000	648220000	407420000	187630000	57900000	2388200	1919300
P35606	4770900	6708200	8362700	3594000	1330600	1548800	1452100	1440600	4019500	4355000	9585800	19815000	88966000	307880000	255800000	59343000	10920000	1742000	1114600	1347400	2230600	3199000	1808500	0	131610	116110	138360	0	0	0	88072	354890	576230	1940600	1219900	3925000	4735900	0	1983500	1652000
P35610	6369700	7994300	8476500	4345500	3626400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35611	1635600	1767800	1745100	0	0	0	0	1456800	1793300	1963600	7345300	12878000	25531000	17096000	9120900	11718000	9284300	7281100	7080500	8417700	2369800	1637200	0	1359200	1190400	0	0	0	0	0	0	614640	860490	971840	1721700	0	0	0	0	0
P35613	23516000	34575000	26615000	6256200	2882100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8006300	0	0
P35626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	988370	1888500	2184800	935460	0	0	0	0	0	0	0	0	0	0	0	0
P35637	4829600	2845700	1058300	2374600	1007800	3275800	7245200	12875000	12096000	8439700	5738100	6886900	6900800	6086300	4762500	4538100	6595500	6245400	9556000	13714000	10040000	18685000	14221000	14698000	22337000	43166000	49083000	49463000	39303000	32935000	25897000	42490000	42335000	48680000	57854000	70113000	32010000	142650000	27160000	45966000
P35658	3117500	3370100	2722200	1858700	0	810940	908280	1762900	7172800	23543000	55074000	33697000	21679000	19917000	13448000	7946200	4084900	4897100	3864500	2319200	607260	734070	583320	531050	309030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953150	1040700	0	1422700	1897500	1185500	1643800	0	0	3386200	0	0	0	2949000	3923900	9489000	6818100	6063900	3337800	2627500	0	3210400	0	0	0
P35749	0	0	0	0	1435600	1340000	548290	0	0	0	0	0	0	0	0	0	0	0	0	1250700	1227800	0	0	0	0	0	0	0	0	354370	1944600	3559200	8023500	78266000	191410000	127510000	48203000	9878300	0	0
P35754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1819800	7254500	38951000	252650000	398380000	230750000	53654000	9544900	0	0	0
P35813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2166500	3698100	25665000	30607000	12264000	4841300	5319600	4615100	3846100	0	0	0	0	0	0
P35908	308190000	44989000	11209000	0	0	5383300	0	12009000	15778000	12348000	9157600	8734000	5251100	1560200	0	1976900	0	2047900	3796800	5439400	5406700	6210000	0	14941000	0	0	4212200	0	2165500	9718100	16160000	6095700	9891200	5975100	3079800	5390600	11137000	0	0	0
P35998	4580900	5358700	8357800	7306600	10284000	75079000	168890000	265110000	325010000	387660000	366650000	320280000	188490000	61976000	27234000	5993400	3967500	8419800	13718000	33374000	96329000	44514000	3379000	3339700	0	0	0	0	0	0	0	0	593870	0	721230	30624000	0	0	0	0
P36404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2138000	0	4023200	5476700	0	0	0	0	0	0	0	2447700	4102800	3300700	2414900	1536600	2678600	0	0	0	0
P36405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039800	4829100	8444600	19439000	136800000	260080000	74243000	38775000	11947000	0	0	0	0	0
